individual,length,size,stimulus,stim_order,response,treatment,stimulus_treat,stim
223,8,medium,-0.9,37,1,Girdle,Girdle 90%,90%
223,8,medium,-0.9,39,1,Girdle,Girdle 90%,90%
224,7,medium,-0.9,20,1,Girdle,Girdle 90%,90%
224,7,medium,-0.9,26,1,Girdle,Girdle 90%,90%
224,7,medium,-0.9,30,1,Girdle,Girdle 90%,90%
224,7,medium,-0.9,32,1,Girdle,Girdle 90%,90%
225,7,medium,-0.9,16,1,Girdle,Girdle 90%,90%
225,7,medium,-0.9,24,1,Girdle,Girdle 90%,90%
226,6,small,-0.9,4,1,Girdle,Girdle 90%,90%
226,6,small,-0.9,15,1,Girdle,Girdle 90%,90%
226,6,small,-0.9,31,1,Girdle,Girdle 90%,90%
226,6,small,-0.9,34,1,Girdle,Girdle 90%,90%
227,7,medium,-0.9,39,1,Girdle,Girdle 90%,90%
227,7,medium,-0.9,40,1,Girdle,Girdle 90%,90%
228,8,medium,-0.9,27,1,Girdle,Girdle 90%,90%
228,8,medium,-0.9,28,1,Girdle,Girdle 90%,90%
228,8,medium,-0.9,31,1,Girdle,Girdle 90%,90%
228,8,medium,-0.9,36,1,Girdle,Girdle 90%,90%
228,8,medium,-0.9,39,1,Girdle,Girdle 90%,90%
229,7,medium,-0.9,9,1,Girdle,Girdle 90%,90%
229,7,medium,-0.9,16,0,Girdle,Girdle 90%,90%
229,7,medium,-0.9,17,0,Girdle,Girdle 90%,90%
229,7,medium,-0.9,22,1,Girdle,Girdle 90%,90%
229,7,medium,-0.9,30,1,Girdle,Girdle 90%,90%
230,10,large,-0.9,22,0,Girdle,Girdle 90%,90%
230,10,large,-0.9,23,1,Girdle,Girdle 90%,90%
230,10,large,-0.9,24,1,Girdle,Girdle 90%,90%
230,10,large,-0.9,32,1,Girdle,Girdle 90%,90%
230,10,large,-0.9,36,1,Girdle,Girdle 90%,90%
231,10,large,-0.9,17,1,Girdle,Girdle 90%,90%
231,10,large,-0.9,18,1,Girdle,Girdle 90%,90%
232,7,medium,-0.9,5,0,Girdle,Girdle 90%,90%
232,7,medium,-0.9,22,1,Girdle,Girdle 90%,90%
232,7,medium,-0.9,35,1,Girdle,Girdle 90%,90%
232,7,medium,-0.9,39,1,Girdle,Girdle 90%,90%
233,9,medium,-0.9,1,1,Girdle,Girdle 90%,90%
233,9,medium,-0.9,12,0,Girdle,Girdle 90%,90%
233,9,medium,-0.9,27,1,Girdle,Girdle 90%,90%
233,9,medium,-0.9,33,1,Girdle,Girdle 90%,90%
234,8,medium,-0.9,6,1,Girdle,Girdle 90%,90%
234,8,medium,-0.9,12,1,Girdle,Girdle 90%,90%
234,8,medium,-0.9,17,0,Girdle,Girdle 90%,90%
236,8,medium,-0.9,12,1,Girdle,Girdle 90%,90%
236,8,medium,-0.9,16,1,Girdle,Girdle 90%,90%
236,8,medium,-0.9,32,1,Girdle,Girdle 90%,90%
237,10,large,-0.9,4,1,Girdle,Girdle 90%,90%
237,10,large,-0.9,15,1,Girdle,Girdle 90%,90%
237,10,large,-0.9,20,0,Girdle,Girdle 90%,90%
237,10,large,-0.9,31,1,Girdle,Girdle 90%,90%
237,10,large,-0.9,34,0,Girdle,Girdle 90%,90%
238,7,medium,-0.9,3,0,Girdle,Girdle 90%,90%
238,7,medium,-0.9,6,0,Girdle,Girdle 90%,90%
238,7,medium,-0.9,25,1,Girdle,Girdle 90%,90%
238,7,medium,-0.9,40,0,Girdle,Girdle 90%,90%
239,8,medium,-0.9,27,1,Girdle,Girdle 90%,90%
239,8,medium,-0.9,28,1,Girdle,Girdle 90%,90%
239,8,medium,-0.9,31,1,Girdle,Girdle 90%,90%
239,8,medium,-0.9,36,1,Girdle,Girdle 90%,90%
239,8,medium,-0.9,39,1,Girdle,Girdle 90%,90%
240,7,medium,-0.9,9,1,Girdle,Girdle 90%,90%
240,7,medium,-0.9,16,0,Girdle,Girdle 90%,90%
240,7,medium,-0.9,17,0,Girdle,Girdle 90%,90%
240,7,medium,-0.9,22,0,Girdle,Girdle 90%,90%
241,10,large,-0.9,22,1,Girdle,Girdle 90%,90%
241,10,large,-0.9,23,1,Girdle,Girdle 90%,90%
241,10,large,-0.9,24,0,Girdle,Girdle 90%,90%
241,10,large,-0.9,36,1,Girdle,Girdle 90%,90%
242,8,medium,-0.9,17,0,Girdle,Girdle 90%,90%
242,8,medium,-0.9,18,1,Girdle,Girdle 90%,90%
242,8,medium,-0.9,27,1,Girdle,Girdle 90%,90%
243,6,small,-0.9,16,0,Girdle,Girdle 90%,90%
243,6,small,-0.9,24,1,Girdle,Girdle 90%,90%
243,6,small,-0.9,32,1,Girdle,Girdle 90%,90%
244,9,medium,-0.9,4,1,Girdle,Girdle 90%,90%
244,9,medium,-0.9,15,1,Girdle,Girdle 90%,90%
244,9,medium,-0.9,20,0,Girdle,Girdle 90%,90%
244,9,medium,-0.9,31,1,Girdle,Girdle 90%,90%
245,9,medium,-0.9,3,1,Girdle,Girdle 90%,90%
245,9,medium,-0.9,6,1,Girdle,Girdle 90%,90%
245,9,medium,-0.9,25,1,Girdle,Girdle 90%,90%
246,9,medium,-0.9,36,0,Girdle,Girdle 90%,90%
246,9,medium,-0.9,39,1,Girdle,Girdle 90%,90%
247,8,medium,-0.9,9,1,Girdle,Girdle 90%,90%
247,8,medium,-0.9,16,1,Girdle,Girdle 90%,90%
247,8,medium,-0.9,17,1,Girdle,Girdle 90%,90%
247,8,medium,-0.9,22,1,Girdle,Girdle 90%,90%
247,8,medium,-0.9,30,1,Girdle,Girdle 90%,90%
248,6,small,-0.9,22,1,Girdle,Girdle 90%,90%
248,6,small,-0.9,23,0,Girdle,Girdle 90%,90%
248,6,small,-0.9,24,0,Girdle,Girdle 90%,90%
248,6,small,-0.9,36,1,Girdle,Girdle 90%,90%
249,8,medium,-0.9,2,1,Girdle,Girdle 90%,90%
249,8,medium,-0.9,17,1,Girdle,Girdle 90%,90%
249,8,medium,-0.9,26,1,Girdle,Girdle 90%,90%
249,8,medium,-0.9,30,1,Girdle,Girdle 90%,90%
250,7,medium,-0.9,5,1,Girdle,Girdle 90%,90%
250,7,medium,-0.9,8,1,Girdle,Girdle 90%,90%
250,7,medium,-0.9,14,1,Girdle,Girdle 90%,90%
250,7,medium,-0.9,22,1,Girdle,Girdle 90%,90%
250,7,medium,-0.9,32,1,Girdle,Girdle 90%,90%
251,7,medium,-0.9,6,1,Girdle,Girdle 90%,90%
251,7,medium,-0.9,37,1,Girdle,Girdle 90%,90%
251,7,medium,-0.9,39,1,Girdle,Girdle 90%,90%
252,11,large,-0.9,6,1,Girdle,Girdle 90%,90%
252,11,large,-0.9,12,1,Girdle,Girdle 90%,90%
252,11,large,-0.9,17,1,Girdle,Girdle 90%,90%
252,11,large,-0.9,37,1,Girdle,Girdle 90%,90%
252,11,large,-0.9,39,1,Girdle,Girdle 90%,90%
253,14,xlarge,-0.9,18,0,Girdle,Girdle 90%,90%
253,14,xlarge,-0.9,20,1,Girdle,Girdle 90%,90%
253,14,xlarge,-0.9,32,1,Girdle,Girdle 90%,90%
254,15,xlarge,-0.9,12,1,Girdle,Girdle 90%,90%
254,15,xlarge,-0.9,16,0,Girdle,Girdle 90%,90%
254,15,xlarge,-0.9,24,0,Girdle,Girdle 90%,90%
254,15,xlarge,-0.9,31,1,Girdle,Girdle 90%,90%
254,15,xlarge,-0.9,32,0,Girdle,Girdle 90%,90%
255,16,xlarge,-0.9,4,0,Girdle,Girdle 90%,90%
255,16,xlarge,-0.9,15,1,Girdle,Girdle 90%,90%
255,16,xlarge,-0.9,20,1,Girdle,Girdle 90%,90%
255,16,xlarge,-0.9,31,0,Girdle,Girdle 90%,90%
255,16,xlarge,-0.9,34,1,Girdle,Girdle 90%,90%
256,8,medium,-0.9,3,1,Girdle,Girdle 90%,90%
256,8,medium,-0.9,25,0,Girdle,Girdle 90%,90%
258,9,medium,-0.9,4,1,Girdle,Girdle 90%,90%
258,9,medium,-0.9,15,1,Girdle,Girdle 90%,90%
258,9,medium,-0.9,31,1,Girdle,Girdle 90%,90%
258,9,medium,-0.9,34,1,Girdle,Girdle 90%,90%
259,13,xlarge,-0.9,3,1,Girdle,Girdle 90%,90%
259,13,xlarge,-0.9,6,1,Girdle,Girdle 90%,90%
259,13,xlarge,-0.9,25,0,Girdle,Girdle 90%,90%
259,13,xlarge,-0.9,39,1,Girdle,Girdle 90%,90%
259,13,xlarge,-0.9,40,1,Girdle,Girdle 90%,90%
261,8,medium,-0.9,9,1,Girdle,Girdle 90%,90%
261,8,medium,-0.9,16,1,Girdle,Girdle 90%,90%
261,8,medium,-0.9,17,1,Girdle,Girdle 90%,90%
261,8,medium,-0.9,30,1,Girdle,Girdle 90%,90%
101,7,medium,-0.9,1,1,Valve,Valve 90%,91%
101,7,medium,-0.9,12,1,Valve,Valve 90%,91%
101,7,medium,-0.9,13,1,Valve,Valve 90%,91%
102,5,small,-0.9,11,1,Valve,Valve 90%,91%
102,5,small,-0.9,20,1,Valve,Valve 90%,91%
103,4,small,-0.9,9,1,Valve,Valve 90%,91%
103,4,small,-0.9,30,1,Valve,Valve 90%,91%
104,5,small,-0.9,9,0,Valve,Valve 90%,91%
104,5,small,-0.9,13,1,Valve,Valve 90%,91%
104,5,small,-0.9,30,1,Valve,Valve 90%,91%
105,6,small,-0.9,1,1,Valve,Valve 90%,91%
105,6,small,-0.9,12,0,Valve,Valve 90%,91%
105,6,small,-0.9,13,1,Valve,Valve 90%,91%
106,7,medium,-0.9,9,1,Valve,Valve 90%,91%
106,7,medium,-0.9,13,1,Valve,Valve 90%,91%
106,7,medium,-0.9,30,1,Valve,Valve 90%,91%
107,9,medium,-0.9,1,1,Valve,Valve 90%,91%
107,9,medium,-0.9,12,1,Valve,Valve 90%,91%
107,9,medium,-0.9,13,1,Valve,Valve 90%,91%
108,7,medium,-0.9,8,1,Valve,Valve 90%,91%
108,7,medium,-0.9,28,1,Valve,Valve 90%,91%
108,7,medium,-0.9,32,1,Valve,Valve 90%,91%
109,6,small,-0.9,11,1,Valve,Valve 90%,91%
109,6,small,-0.9,20,1,Valve,Valve 90%,91%
109,6,small,-0.9,21,1,Valve,Valve 90%,91%
110,10,large,-0.9,25,1,Valve,Valve 90%,91%
110,10,large,-0.9,29,1,Valve,Valve 90%,91%
111,8,medium,-0.9,11,1,Valve,Valve 90%,91%
111,8,medium,-0.9,14,1,Valve,Valve 90%,91%
111,8,medium,-0.9,18,1,Valve,Valve 90%,91%
112,7,medium,-0.9,20,1,Valve,Valve 90%,91%
113,7,medium,-0.9,9,1,Valve,Valve 90%,91%
113,7,medium,-0.9,14,1,Valve,Valve 90%,91%
113,7,medium,-0.9,18,1,Valve,Valve 90%,91%
114,13,xlarge,-0.9,20,1,Valve,Valve 90%,91%
114,13,xlarge,-0.9,24,1,Valve,Valve 90%,91%
114,13,xlarge,-0.9,28,1,Valve,Valve 90%,91%
115,14,xlarge,-0.9,9,1,Valve,Valve 90%,91%
115,14,xlarge,-0.9,21,1,Valve,Valve 90%,91%
115,14,xlarge,-0.9,23,0,Valve,Valve 90%,91%
116,13,xlarge,-0.9,7,1,Valve,Valve 90%,91%
116,13,xlarge,-0.9,25,1,Valve,Valve 90%,91%
116,13,xlarge,-0.9,29,1,Valve,Valve 90%,91%
117,5,small,-0.9,2,1,Valve,Valve 90%,91%
117,5,small,-0.9,5,1,Valve,Valve 90%,91%
117,5,small,-0.9,33,0,Valve,Valve 90%,91%
118,5,small,-0.9,9,1,Valve,Valve 90%,91%
118,5,small,-0.9,13,1,Valve,Valve 90%,91%
118,5,small,-0.9,30,1,Valve,Valve 90%,91%
119,12,large,-0.9,1,1,Valve,Valve 90%,91%
119,12,large,-0.9,12,1,Valve,Valve 90%,91%
119,12,large,-0.9,13,1,Valve,Valve 90%,91%
120,12,large,-0.9,8,1,Valve,Valve 90%,91%
120,12,large,-0.9,28,1,Valve,Valve 90%,91%
120,12,large,-0.9,32,0,Valve,Valve 90%,91%
121,7,medium,-0.9,8,1,Valve,Valve 90%,91%
121,7,medium,-0.9,28,1,Valve,Valve 90%,91%
121,7,medium,-0.9,32,1,Valve,Valve 90%,91%
122,10,large,-0.9,11,1,Valve,Valve 90%,91%
122,10,large,-0.9,20,1,Valve,Valve 90%,91%
122,10,large,-0.9,21,1,Valve,Valve 90%,91%
123,9,medium,-0.9,1,1,Valve,Valve 90%,91%
123,9,medium,-0.9,12,1,Valve,Valve 90%,91%
123,9,medium,-0.9,30,1,Valve,Valve 90%,91%
124,7,medium,-0.9,1,1,Valve,Valve 90%,91%
124,7,medium,-0.9,12,1,Valve,Valve 90%,91%
124,7,medium,-0.9,30,1,Valve,Valve 90%,91%
125,6,small,-0.9,12,1,Valve,Valve 90%,91%
125,6,small,-0.9,29,1,Valve,Valve 90%,91%
125,6,small,-0.9,32,1,Valve,Valve 90%,91%
126,7,medium,-0.9,8,0,Valve,Valve 90%,91%
126,7,medium,-0.9,28,0,Valve,Valve 90%,91%
126,7,medium,-0.9,32,1,Valve,Valve 90%,91%
127,12,large,-0.9,11,0,Valve,Valve 90%,91%
127,12,large,-0.9,20,1,Valve,Valve 90%,91%
127,12,large,-0.9,21,1,Valve,Valve 90%,91%
128,6,small,-0.9,12,1,Valve,Valve 90%,91%
128,6,small,-0.9,13,1,Valve,Valve 90%,91%
129,8,medium,-0.9,11,1,Valve,Valve 90%,91%
129,8,medium,-0.9,20,1,Valve,Valve 90%,91%
129,8,medium,-0.9,21,1,Valve,Valve 90%,91%
130,14,xlarge,-0.9,11,1,Valve,Valve 90%,91%
130,14,xlarge,-0.9,20,1,Valve,Valve 90%,91%
130,14,xlarge,-0.9,21,0,Valve,Valve 90%,91%
131,7,medium,-0.9,7,1,Valve,Valve 90%,91%
131,7,medium,-0.9,25,1,Valve,Valve 90%,91%
131,7,medium,-0.9,29,1,Valve,Valve 90%,91%
132,13,xlarge,-0.9,7,1,Valve,Valve 90%,91%
132,13,xlarge,-0.9,25,1,Valve,Valve 90%,91%
132,13,xlarge,-0.9,29,1,Valve,Valve 90%,91%
133,7,medium,-0.9,12,1,Valve,Valve 90%,91%
134,7,medium,-0.9,11,1,Valve,Valve 90%,91%
134,7,medium,-0.9,18,0,Valve,Valve 90%,91%
135,9,medium,-0.9,4,1,Valve,Valve 90%,91%
135,9,medium,-0.9,15,1,Valve,Valve 90%,91%
135,9,medium,-0.9,20,1,Valve,Valve 90%,91%
136,7,medium,-0.9,24,1,Valve,Valve 90%,91%
137,16,xlarge,-0.9,7,1,Valve,Valve 90%,91%
137,16,xlarge,-0.9,15,1,Valve,Valve 90%,91%
137,16,xlarge,-0.9,29,1,Valve,Valve 90%,91%
138,9,medium,-0.9,23,1,Valve,Valve 90%,91%
138,9,medium,-0.9,29,1,Valve,Valve 90%,91%
138,9,medium,-0.9,30,1,Valve,Valve 90%,91%
139,9,medium,-0.9,7,1,Valve,Valve 90%,91%
139,9,medium,-0.9,16,1,Valve,Valve 90%,91%
139,9,medium,-0.9,32,1,Valve,Valve 90%,91%
140,11,large,-0.9,9,1,Valve,Valve 90%,91%
140,11,large,-0.9,13,1,Valve,Valve 90%,91%
141,6,small,-0.9,11,0,Valve,Valve 90%,91%
141,6,small,-0.9,20,1,Valve,Valve 90%,91%
141,6,small,-0.9,21,1,Valve,Valve 90%,91%
142,6,small,-0.9,7,1,Valve,Valve 90%,91%
142,6,small,-0.9,25,1,Valve,Valve 90%,91%
142,6,small,-0.9,29,1,Valve,Valve 90%,91%
143,8,medium,-0.9,12,1,Valve,Valve 90%,91%
143,8,medium,-0.9,29,0,Valve,Valve 90%,91%
143,8,medium,-0.9,32,0,Valve,Valve 90%,91%
144,6,small,-0.9,11,1,Valve,Valve 90%,91%
144,6,small,-0.9,14,0,Valve,Valve 90%,91%
144,6,small,-0.9,18,0,Valve,Valve 90%,91%
145,9,medium,-0.9,4,1,Valve,Valve 90%,91%
145,9,medium,-0.9,15,1,Valve,Valve 90%,91%
145,9,medium,-0.9,20,1,Valve,Valve 90%,91%
146,7,medium,-0.9,1,0,Valve,Valve 90%,91%
146,7,medium,-0.9,12,1,Valve,Valve 90%,91%
146,7,medium,-0.9,13,1,Valve,Valve 90%,91%
147,14,xlarge,-0.9,11,1,Valve,Valve 90%,91%
147,14,xlarge,-0.9,20,1,Valve,Valve 90%,91%
147,14,xlarge,-0.9,21,0,Valve,Valve 90%,91%
148,11,large,-0.9,7,1,Valve,Valve 90%,91%
148,11,large,-0.9,25,1,Valve,Valve 90%,91%
148,11,large,-0.9,29,1,Valve,Valve 90%,91%
149,6,small,-0.9,1,1,Valve,Valve 90%,91%
149,6,small,-0.9,12,1,Valve,Valve 90%,91%
150,6,small,-0.9,12,1,Valve,Valve 90%,91%
150,6,small,-0.9,29,1,Valve,Valve 90%,91%
150,6,small,-0.9,32,1,Valve,Valve 90%,91%
151,6,small,-0.9,11,1,Valve,Valve 90%,91%
151,6,small,-0.9,14,1,Valve,Valve 90%,91%
151,6,small,-0.9,18,1,Valve,Valve 90%,91%
152,8,medium,-0.9,4,1,Valve,Valve 90%,91%
152,8,medium,-0.9,15,1,Valve,Valve 90%,91%
152,8,medium,-0.9,20,1,Valve,Valve 90%,91%
153,10,large,-0.9,1,1,Valve,Valve 90%,91%
153,10,large,-0.9,12,1,Valve,Valve 90%,91%
153,10,large,-0.9,13,1,Valve,Valve 90%,91%
154,7,medium,-0.9,8,1,Valve,Valve 90%,91%
154,7,medium,-0.9,28,1,Valve,Valve 90%,91%
154,7,medium,-0.9,32,1,Valve,Valve 90%,91%
155,9,medium,-0.9,11,1,Valve,Valve 90%,91%
155,9,medium,-0.9,20,1,Valve,Valve 90%,91%
155,9,medium,-0.9,21,1,Valve,Valve 90%,91%
156,7,medium,-0.9,1,1,Valve,Valve 90%,91%
156,7,medium,-0.9,12,1,Valve,Valve 90%,91%
156,7,medium,-0.9,30,1,Valve,Valve 90%,91%
157,9,medium,-0.9,12,1,Valve,Valve 90%,91%
157,9,medium,-0.9,29,1,Valve,Valve 90%,91%
157,9,medium,-0.9,32,1,Valve,Valve 90%,91%
158,8,medium,-0.9,11,1,Valve,Valve 90%,91%
158,8,medium,-0.9,14,1,Valve,Valve 90%,91%
158,8,medium,-0.9,18,1,Valve,Valve 90%,91%
159,6,small,-0.9,4,0,Valve,Valve 90%,91%
159,6,small,-0.9,15,1,Valve,Valve 90%,91%
159,6,small,-0.9,20,0,Valve,Valve 90%,91%
160,4,small,-0.9,4,1,Valve,Valve 90%,91%
160,4,small,-0.9,6,1,Valve,Valve 90%,91%
1,9,medium,-0.9,19,1,Control,Whole 90%,Whole 0.3
1,9,medium,-0.9,25,1,Control,Whole 90%,Whole 0.3
1,9,medium,-0.9,26,1,Control,Whole 90%,Whole 0.3
2,7,medium,-0.9,4,1,Control,Whole 90%,Whole 0.3
2,7,medium,-0.9,12,1,Control,Whole 90%,Whole 0.3
2,7,medium,-0.9,20,1,Control,Whole 90%,Whole 0.3
3,8,medium,-0.9,6,1,Control,Whole 90%,Whole 0.3
3,8,medium,-0.9,18,1,Control,Whole 90%,Whole 0.3
3,8,medium,-0.9,28,1,Control,Whole 90%,Whole 0.3
4,9,medium,-0.9,5,1,Control,Whole 90%,Whole 0.3
4,9,medium,-0.9,10,1,Control,Whole 90%,Whole 0.3
4,9,medium,-0.9,11,1,Control,Whole 90%,Whole 0.3
5,8,medium,-0.9,7,1,Control,Whole 90%,Whole 0.3
5,8,medium,-0.9,16,1,Control,Whole 90%,Whole 0.3
5,8,medium,-0.9,18,1,Control,Whole 90%,Whole 0.3
6,7,medium,-0.9,8,1,Control,Whole 90%,Whole 0.3
6,7,medium,-0.9,19,1,Control,Whole 90%,Whole 0.3
6,7,medium,-0.9,28,1,Control,Whole 90%,Whole 0.3
7,10,large,-0.9,3,1,Control,Whole 90%,Whole 0.3
7,10,large,-0.9,16,1,Control,Whole 90%,Whole 0.3
7,10,large,-0.9,22,0,Control,Whole 90%,Whole 0.3
8,6,small,-0.9,1,1,Control,Whole 90%,Whole 0.3
8,6,small,-0.9,21,1,Control,Whole 90%,Whole 0.3
8,6,small,-0.9,33,1,Control,Whole 90%,Whole 0.3
9,9,medium,-0.9,8,1,Control,Whole 90%,Whole 0.3
9,9,medium,-0.9,13,1,Control,Whole 90%,Whole 0.3
9,9,medium,-0.9,19,1,Control,Whole 90%,Whole 0.3
10,7,medium,-0.9,9,1,Control,Whole 90%,Whole 0.3
10,7,medium,-0.9,20,1,Control,Whole 90%,Whole 0.3
10,7,medium,-0.9,29,1,Control,Whole 90%,Whole 0.3
11,8,medium,-0.9,3,1,Control,Whole 90%,Whole 0.3
11,8,medium,-0.9,22,0,Control,Whole 90%,Whole 0.3
11,8,medium,-0.9,33,1,Control,Whole 90%,Whole 0.3
12,7,medium,-0.9,11,1,Control,Whole 90%,Whole 0.3
12,7,medium,-0.9,24,1,Control,Whole 90%,Whole 0.3
12,7,medium,-0.9,29,1,Control,Whole 90%,Whole 0.3
13,11,large,-0.9,6,1,Control,Whole 90%,Whole 0.3
13,11,large,-0.9,19,1,Control,Whole 90%,Whole 0.3
13,11,large,-0.9,32,1,Control,Whole 90%,Whole 0.3
14,7,medium,-0.9,2,1,Control,Whole 90%,Whole 0.3
14,7,medium,-0.9,11,1,Control,Whole 90%,Whole 0.3
14,7,medium,-0.9,36,1,Control,Whole 90%,Whole 0.3
15,8,medium,-0.9,9,1,Control,Whole 90%,Whole 0.3
15,8,medium,-0.9,17,1,Control,Whole 90%,Whole 0.3
15,8,medium,-0.9,36,1,Control,Whole 90%,Whole 0.3
16,5,small,-0.9,11,1,Control,Whole 90%,Whole 0.3
16,5,small,-0.9,15,1,Control,Whole 90%,Whole 0.3
16,5,small,-0.9,33,1,Control,Whole 90%,Whole 0.3
17,7,medium,-0.9,6,1,Control,Whole 90%,Whole 0.3
17,7,medium,-0.9,30,1,Control,Whole 90%,Whole 0.3
17,7,medium,-0.9,31,1,Control,Whole 90%,Whole 0.3
18,11,large,-0.9,15,1,Control,Whole 90%,Whole 0.3
18,11,large,-0.9,18,1,Control,Whole 90%,Whole 0.3
18,11,large,-0.9,26,1,Control,Whole 90%,Whole 0.3
19,7,medium,-0.9,6,1,Control,Whole 90%,Whole 0.3
19,7,medium,-0.9,30,1,Control,Whole 90%,Whole 0.3
19,7,medium,-0.9,31,1,Control,Whole 90%,Whole 0.3
20,4,small,-0.9,3,1,Control,Whole 90%,Whole 0.3
20,4,small,-0.9,22,1,Control,Whole 90%,Whole 0.3
20,4,small,-0.9,33,1,Control,Whole 90%,Whole 0.3
21,7,medium,-0.9,11,1,Control,Whole 90%,Whole 0.3
21,7,medium,-0.9,24,1,Control,Whole 90%,Whole 0.3
21,7,medium,-0.9,29,1,Control,Whole 90%,Whole 0.3
22,6,small,-0.9,6,1,Control,Whole 90%,Whole 0.3
22,6,small,-0.9,19,1,Control,Whole 90%,Whole 0.3
22,6,small,-0.9,32,1,Control,Whole 90%,Whole 0.3
23,10,large,-0.9,2,1,Control,Whole 90%,Whole 0.3
23,10,large,-0.9,11,1,Control,Whole 90%,Whole 0.3
23,10,large,-0.9,36,1,Control,Whole 90%,Whole 0.3
24,6,small,-0.9,15,0,Control,Whole 90%,Whole 0.3
24,6,small,-0.9,18,1,Control,Whole 90%,Whole 0.3
24,6,small,-0.9,26,1,Control,Whole 90%,Whole 0.3
25,6,small,-0.9,1,1,Control,Whole 90%,Whole 0.3
25,6,small,-0.9,11,1,Control,Whole 90%,Whole 0.3
25,6,small,-0.9,19,0,Control,Whole 90%,Whole 0.3
26,12,large,-0.9,11,1,Control,Whole 90%,Whole 0.3
26,12,large,-0.9,15,1,Control,Whole 90%,Whole 0.3
26,12,large,-0.9,33,1,Control,Whole 90%,Whole 0.3
27,7,medium,-0.9,6,1,Control,Whole 90%,Whole 0.3
27,7,medium,-0.9,30,1,Control,Whole 90%,Whole 0.3
27,7,medium,-0.9,31,1,Control,Whole 90%,Whole 0.3
28,12,large,-0.9,11,1,Control,Whole 90%,Whole 0.3
28,12,large,-0.9,15,1,Control,Whole 90%,Whole 0.3
28,12,large,-0.9,33,1,Control,Whole 90%,Whole 0.3
29,7,medium,-0.9,11,1,Control,Whole 90%,Whole 0.3
29,7,medium,-0.9,15,1,Control,Whole 90%,Whole 0.3
29,7,medium,-0.9,33,1,Control,Whole 90%,Whole 0.3
30,8,medium,-0.9,6,1,Control,Whole 90%,Whole 0.3
30,8,medium,-0.9,30,1,Control,Whole 90%,Whole 0.3
30,8,medium,-0.9,31,1,Control,Whole 90%,Whole 0.3
31,6,small,-0.9,15,1,Control,Whole 90%,Whole 0.3
31,6,small,-0.9,18,1,Control,Whole 90%,Whole 0.3
31,6,small,-0.9,26,1,Control,Whole 90%,Whole 0.3
32,8,medium,-0.9,9,1,Control,Whole 90%,Whole 0.3
32,8,medium,-0.9,20,1,Control,Whole 90%,Whole 0.3
32,8,medium,-0.9,29,1,Control,Whole 90%,Whole 0.3
33,10,large,-0.9,3,1,Control,Whole 90%,Whole 0.3
33,10,large,-0.9,22,1,Control,Whole 90%,Whole 0.3
33,10,large,-0.9,33,1,Control,Whole 90%,Whole 0.3
34,7,medium,-0.9,11,1,Control,Whole 90%,Whole 0.3
34,7,medium,-0.9,24,1,Control,Whole 90%,Whole 0.3
34,7,medium,-0.9,29,1,Control,Whole 90%,Whole 0.3
35,12,large,-0.9,6,1,Control,Whole 90%,Whole 0.3
35,12,large,-0.9,19,1,Control,Whole 90%,Whole 0.3
35,12,large,-0.9,32,1,Control,Whole 90%,Whole 0.3
36,6,small,-0.9,11,1,Control,Whole 90%,Whole 0.3
36,6,small,-0.9,15,1,Control,Whole 90%,Whole 0.3
36,6,small,-0.9,33,1,Control,Whole 90%,Whole 0.3
37,10,large,-0.9,6,1,Control,Whole 90%,Whole 0.3
37,10,large,-0.9,30,1,Control,Whole 90%,Whole 0.3
37,10,large,-0.9,31,1,Control,Whole 90%,Whole 0.3
38,9,medium,-0.9,15,1,Control,Whole 90%,Whole 0.3
38,9,medium,-0.9,18,1,Control,Whole 90%,Whole 0.3
38,9,medium,-0.9,26,1,Control,Whole 90%,Whole 0.3
39,8,medium,-0.9,9,1,Control,Whole 90%,Whole 0.3
39,8,medium,-0.9,20,1,Control,Whole 90%,Whole 0.3
39,8,medium,-0.9,29,1,Control,Whole 90%,Whole 0.3
40,7,medium,-0.9,3,1,Control,Whole 90%,Whole 0.3
40,7,medium,-0.9,22,1,Control,Whole 90%,Whole 0.3
40,7,medium,-0.9,33,1,Control,Whole 90%,Whole 0.3
41,8,medium,-0.9,11,1,Control,Whole 90%,Whole 0.3
41,8,medium,-0.9,24,1,Control,Whole 90%,Whole 0.3
41,8,medium,-0.9,29,1,Control,Whole 90%,Whole 0.3
42,10,large,-0.9,6,1,Control,Whole 90%,Whole 0.3
42,10,large,-0.9,19,1,Control,Whole 90%,Whole 0.3
42,10,large,-0.9,32,1,Control,Whole 90%,Whole 0.3
43,7,medium,-0.9,9,1,Control,Whole 90%,Whole 0.3
43,7,medium,-0.9,20,1,Control,Whole 90%,Whole 0.3
43,7,medium,-0.9,29,1,Control,Whole 90%,Whole 0.3
44,5,small,-0.9,6,1,Control,Whole 90%,Whole 0.3
44,5,small,-0.9,30,1,Control,Whole 90%,Whole 0.3
44,5,small,-0.9,31,1,Control,Whole 90%,Whole 0.3
45,6,small,-0.9,15,1,Control,Whole 90%,Whole 0.3
45,6,small,-0.9,18,1,Control,Whole 90%,Whole 0.3
45,6,small,-0.9,26,1,Control,Whole 90%,Whole 0.3
46,8,medium,-0.9,9,1,Control,Whole 90%,Whole 0.3
46,8,medium,-0.9,20,1,Control,Whole 90%,Whole 0.3
46,8,medium,-0.9,29,1,Control,Whole 90%,Whole 0.3
